State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Production_N
West Bengal,COOCHBEHAR,2015,SUMMER,Sesamum,43,26,0.026
West Bengal,HOOGHLY,2011,SUMMER,Rice,96257,298814,298.814
West Bengal,COOCHBEHAR,2011,ANNUAL,Tobacco,11260,16147,16.147
West Bengal,MALDAH,2011,KHARIF,Urad,13838,11743,11.743
West Bengal,DARJEELING,2012,RABI,Small millets,520,830,0.83
West Bengal,NADIA,2011,RABI,Barley,602,329,0.329
West Bengal,HOOGHLY,2017,KHARIF,Urad,3,1,0.001
West Bengal,24 PARAGANAS NORTH,2019,RABI,Urad,780,960,0.96
West Bengal,DINAJPUR DAKSHIN,2012,RABI,Khesari,5,4,0.004
West Bengal,HOOGHLY,2011,ANNUAL,Potato,96680,1065693,1065.693
West Bengal,DARJEELING,2012,RABI,Safflower,5,7,0.007
West Bengal,COOCHBEHAR,2014,RABI,Peas & beans (Pulses),13,9,0.009
West Bengal,BARDHAMAN,2009,RABI,Urad,10,6,0.006
West Bengal,24 PARAGANAS NORTH,2011,RABI,Rapeseed &Mustard,33100,27673,27.673
West Bengal,MURSHIDABAD,2019,RABI,Barley,391,560,0.56
West Bengal,HOWRAH,2017,RABI,Peas & beans (Pulses),36,42,0.042
West Bengal,COOCHBEHAR,2013,SUMMER,Rice,67270,114835,114.835
West Bengal,DINAJPUR UTTAR,2017,RABI,Khesari,11,13,0.013
West Bengal,DARJEELING,2009,KHARIF,Urad,260,175,0.175
West Bengal,24 PARAGANAS NORTH,2016,RABI,Groundnut,80,84,0.084
West Bengal,NADIA,2015,SUMMER,Moong(Green Gram),1196,763,0.763
West Bengal,DINAJPUR UTTAR,2019,KHARIF,Other Kharif pulses,65,33,0.033
West Bengal,24 PARAGANAS NORTH,2012,AUTUMN,Rice,20861,44993,44.993
West Bengal,MEDINIPUR WEST,2018,AUTUMN,Sesamum,105,76,0.076
West Bengal,COOCHBEHAR,2018,AUTUMN,Sesamum,100,45,0.045
West Bengal,DARJEELING,2012,ANNUAL,Dry chillies,522,1145,1.145
West Bengal,HOOGHLY,2016,SUMMER,Sesamum,25488,24966,24.966
West Bengal,24 PARAGANAS SOUTH,2009,ANNUAL,Sesamum,2234,3174,3.174
West Bengal,JALPAIGURI,2018,AUTUMN,Groundnut,110,157,0.157
West Bengal,BIRBHUM,2017,RABI,Potato,17854,551797,551.797
West Bengal,BANKURA,2016,KHARIF,Urad,39,5,0.005
West Bengal,MEDINIPUR WEST,2010,RABI,Arhar/Tur,274,286,0.286
West Bengal,DINAJPUR UTTAR,2015,KHARIF,Sunflower,45,54,0.054
West Bengal,BIRBHUM,2015,RABI,Safflower,20,16,0.016
West Bengal,DINAJPUR UTTAR,2012,WINTER,Rice,185328,407290,407.29
West Bengal,NADIA,2009,RABI,Safflower,255,362,0.362
West Bengal,BARDHAMAN,2010,KHARIF,Sunflower,135,249,0.249
West Bengal,NADIA,2019,RABI,Khesari,1394,1385,1.385
West Bengal,BARDHAMAN,2018,AUTUMN,Rice,9356,25163,25.163
West Bengal,DARJEELING,2010,ANNUAL,Potato,6642,108476,108.476
West Bengal,COOCHBEHAR,2010,RABI,Linseed,807,146,0.146
West Bengal,24 PARAGANAS NORTH,2011,RABI,Khesari,822,730,0.73
West Bengal,MEDINIPUR EAST,2009,ANNUAL,Turmeric,1167,2556,2.556
West Bengal,BARDHAMAN,2016,KHARIF,Jute,12771,233965,233.965
West Bengal,PURULIA,2014,SUMMER,Groundnut,3,6,0.006
West Bengal,MALDAH,2018,AUTUMN,Groundnut,77,50,0.05
West Bengal,COOCHBEHAR,2010,ANNUAL,Arecanut,1146,5730,5.73
West Bengal,BARDHAMAN,2013,KHARIF,Cotton(lint),204,204,0.204
West Bengal,PURULIA,2013,RABI,Groundnut,6,8,0.008
West Bengal,NADIA,2014,KHARIF,Mesta,176,1786,1.786
West Bengal,24 PARAGANAS NORTH,2019,RABI,Gram,440,495,0.495
West Bengal,MALDAH,2012,KHARIF,Urad,12759,12635,12.635
West Bengal,24 PARAGANAS NORTH,2009,KHARIF,Sunflower,1575,2021,2.021
West Bengal,PURULIA,2011,RABI,Urad,129,74,0.074
West Bengal,MURSHIDABAD,2014,ANNUAL,Sugarcane,5266,335123,335.123
West Bengal,BANKURA,2019,RABI,Horse-gram,24,11,0.011
West Bengal,HOWRAH,2012,SUMMER,Moong(Green Gram),149,96,0.096
West Bengal,DINAJPUR UTTAR,2016,AUTUMN,Rice,277,516,0.516
West Bengal,DINAJPUR UTTAR,2015,AUTUMN,Sesamum,80,122,0.122
West Bengal,PURULIA,2010,AUTUMN,Rice,1606,1497,1.497
West Bengal,COOCHBEHAR,2014,SUMMER,Groundnut,185,156,0.156
West Bengal,DINAJPUR UTTAR,2009,SUMMER,Rice,88494,263873,263.873
West Bengal,NADIA,2015,SUMMER,Rice,98567,348095,348.095
West Bengal,MALDAH,2011,KHARIF,Mesta,567,5574,5.574
West Bengal,PURULIA,2016,AUTUMN,Ragi,129,55,0.055
West Bengal,COOCHBEHAR,2012,KHARIF,Urad,1127,494,0.494
West Bengal,MEDINIPUR WEST,2018,KHARIF,Urad,9,2,0.002
West Bengal,JALPAIGURI,2011,ANNUAL,Potato,33699,574188,574.188
West Bengal,BIRBHUM,2019,RABI,Wheat,33475,95692,95.692
West Bengal,PURULIA,2013,RABI,Wheat,850,1725,1.725
West Bengal,COOCHBEHAR,2018,AUTUMN,Sesamum,100,45,0.045
West Bengal,JALPAIGURI,2018,ANNUAL,Sugarcane,170,17402,17.402
West Bengal,HOOGHLY,2018,ANNUAL,Sugarcane,831,126522,126.522
West Bengal,MEDINIPUR WEST,2016,KHARIF,Sannhamp,230,920,0.92
West Bengal,DARJEELING,2017,KHARIF,Jute,3037,36911,36.911
West Bengal,24 PARAGANAS NORTH,2015,KHARIF,Urad,1375,1164,1.164
West Bengal,COOCHBEHAR,2010,SUMMER,Rice,33222,78806,78.806
West Bengal,NADIA,2012,RABI,Rapeseed &Mustard,76982,68108,68.108
West Bengal,MURSHIDABAD,2018,RABI,Moong(Green Gram),50,66,0.066
West Bengal,24 PARAGANAS NORTH,2015,SUMMER,Groundnut,1234,2510,2.51
West Bengal,24 PARAGANAS NORTH,2013,RABI,Khesari,446,571,0.571
West Bengal,NADIA,2013,RABI,Linseed,316,146,0.146
West Bengal,DINAJPUR DAKSHIN,2011,RABI,Linseed,72,14,0.014
West Bengal,MEDINIPUR EAST,2009,WINTER,Rice,264521,619127,619.127
West Bengal,BANKURA,2009,RABI,Moong(Green Gram),25,12,0.012
West Bengal,BARDHAMAN,2019,ANNUAL,Sugarcane,1440,113754,113.754
West Bengal,DINAJPUR DAKSHIN,2010,ANNUAL,Turmeric,230,727,0.727
West Bengal,MALDAH,2018,RABI,Rapeseed &Mustard,35249,38300,38.3
West Bengal,DINAJPUR DAKSHIN,2015,SUMMER,Groundnut,335,541,0.541
West Bengal,HOWRAH,2016,ANNUAL,Sugarcane,61,5226,5.226
West Bengal,BIRBHUM,2018,KHARIF,Soyabean,37,20,0.02
West Bengal,COOCHBEHAR,2012,KHARIF,Ragi,45,14,0.014
West Bengal,MALDAH,2015,KHARIF,Sunflower,191,134,0.134
West Bengal,NADIA,2017,AUTUMN,Rice,47478,105131,105.131
West Bengal,PURULIA,2009,KHARIF,Dry ginger,116,95,0.095
West Bengal,HOOGHLY,2017,RABI,Urad,15,11,0.011
West Bengal,DINAJPUR DAKSHIN,2016,RABI,Wheat,12574,39437,39.437
West Bengal,NADIA,2014,RABI,Gram,4146,3571,3.571
West Bengal,MEDINIPUR WEST,2016,KHARIF,Niger seed,65,32,0.032
West Bengal,MALDAH,2018,RABI,Potato,5120,164736,164.736
West Bengal,PURULIA,2019,AUTUMN,Small millets,154,41,0.041
West Bengal,BANKURA,2018,RABI,Masoor,111,95,0.095
West Bengal,MEDINIPUR WEST,2010,ANNUAL,Sannhamp,277,1496,1.496
West Bengal,NADIA,2016,KHARIF,Jute,126755,1762095,1762.095
West Bengal,DINAJPUR UTTAR,2010,AUTUMN,Rice,1553,2472,2.472
West Bengal,BARDHAMAN,2009,KHARIF,Urad,111,155,0.155
West Bengal,DINAJPUR UTTAR,2011,KHARIF,Niger seed,122,50,0.05
West Bengal,MEDINIPUR EAST,2013,KHARIF,Dry ginger,1185,1853,1.853
West Bengal,NADIA,2009,SUMMER,Rice,109866,366510,366.51
West Bengal,BARDHAMAN,2009,RABI,Rapeseed &Mustard,46468,31031,31.031
West Bengal,MEDINIPUR EAST,2011,KHARIF,Urad,170,59,0.059
West Bengal,DINAJPUR DAKSHIN,2017,RABI,Rapeseed &Mustard,24811,29184,29.184
West Bengal,BANKURA,2011,KHARIF,Moong(Green Gram),45,17,0.017
West Bengal,BIRBHUM,2013,RABI,Horse-gram,177,73,0.073
West Bengal,PURULIA,2010,SUMMER,Moong(Green Gram),17,7,0.007
West Bengal,MEDINIPUR WEST,2017,RABI,Safflower,279,218,0.218
West Bengal,MEDINIPUR EAST,2011,ANNUAL,Potato,4711,49611,49.611
West Bengal,MEDINIPUR WEST,2019,KHARIF,Castor seed,81,48,0.048
West Bengal,DARJEELING,2012,SUMMER,Sesamum,99,30,0.03
West Bengal,JALPAIGURI,2009,ANNUAL,Groundnut,893,1460,1.46
West Bengal,HOOGHLY,2014,RABI,Horse-gram,1,1,0.001
West Bengal,BARDHAMAN,2010,RABI,Masoor,654,614,0.614
West Bengal,MURSHIDABAD,2009,RABI,Urad,3090,2209,2.209
West Bengal,MEDINIPUR WEST,2013,KHARIF,Sunflower,265,345,0.345
West Bengal,PURULIA,2019,KHARIF,Sunflower,46,42,0.042
West Bengal,BIRBHUM,2012,AUTUMN,Sesamum,8,5,0.005
West Bengal,JALPAIGURI,2019,RABI,Horse-gram,58,74,0.074
West Bengal,BARDHAMAN,2011,KHARIF,Urad,91,71,0.071
West Bengal,MEDINIPUR WEST,2010,ANNUAL,Sannhamp,277,1496,1.496
West Bengal,MALDAH,2011,RABI,Peas & beans (Pulses),503,344,0.344
West Bengal,MALDAH,2012,RABI,Arhar/Tur,34,30,0.03
West Bengal,HOOGHLY,2017,SUMMER,Groundnut,12761,29937,29.937
West Bengal,PURULIA,2010,ANNUAL,Potato,1278,16456,16.456
West Bengal,BANKURA,2012,RABI,Khesari,1,1,0.001
West Bengal,DINAJPUR UTTAR,2010,RABI,Horse-gram,416,175,0.175
West Bengal,HOWRAH,2012,RABI,Khesari,398,342,0.342
West Bengal,PURULIA,2013,AUTUMN,Maize,7889,12315,12.315
West Bengal,MEDINIPUR WEST,2009,RABI,Peas & beans (Pulses),7,5,0.005
West Bengal,BIRBHUM,2010,SUMMER,Rice,48836,154942,154.942
West Bengal,24 PARAGANAS NORTH,2014,SUMMER,Sesamum,6941,8815,8.815
West Bengal,HOWRAH,2009,WINTER,Rice,80267,165102,165.102
West Bengal,DARJEELING,2017,KHARIF,Moong(Green Gram),30,19,0.019
West Bengal,BANKURA,2011,ANNUAL,Potato,35619,456376,456.376
West Bengal,NADIA,2010,KHARIF,Moong(Green Gram),29,22,0.022
West Bengal,COOCHBEHAR,2011,KHARIF,Jute,73101,761987,761.987
West Bengal,MEDINIPUR WEST,2016,RABI,Moong(Green Gram),1133,736,0.736
West Bengal,NADIA,2009,RABI,Wheat,54881,103278,103.278
West Bengal,MEDINIPUR WEST,2017,SUMMER,Maize,558,1660,1.66
West Bengal,BIRBHUM,2014,KHARIF,Sannhamp,125,688,0.688
West Bengal,JALPAIGURI,2012,RABI,Khesari,486,370,0.37
West Bengal,COOCHBEHAR,2013,RABI,Urad,3365,2524,2.524
West Bengal,DARJEELING,2017,KHARIF,Niger seed,63,39,0.039
West Bengal,MEDINIPUR EAST,2011,ANNUAL,Sesamum,863,1466,1.466
West Bengal,MALDAH,2013,RABI,Maize,1601,3986,3.986
West Bengal,HOOGHLY,2019,ANNUAL,Sugarcane,830,149289,149.289
West Bengal,MALDAH,2012,WINTER,Sesamum,38,11,0.011
West Bengal,MEDINIPUR WEST,2013,ANNUAL,Dry chillies,5542,6016,6.016
West Bengal,DARJEELING,2012,RABI,Arhar/Tur,10,9,0.009
West Bengal,DINAJPUR UTTAR,2014,KHARIF,Urad,1230,1114,1.114
West Bengal,BIRBHUM,2012,RABI,Khesari,1181,867,0.867
West Bengal,DARJEELING,2013,SUMMER,Moong(Green Gram),114,65,0.065
West Bengal,MEDINIPUR EAST,2016,AUTUMN,Rice,13038,24244,24.244
West Bengal,DINAJPUR UTTAR,2012,RABI,Wheat,36465,98219,98.219
West Bengal,JALPAIGURI,2010,RABI,Rapeseed &Mustard,8607,4753,4.753
West Bengal,MURSHIDABAD,2012,KHARIF,Maize,69,138,0.138
West Bengal,MALDAH,2017,RABI,Linseed,73,36,0.036
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Moong(Green Gram),7365,3167,3.167
West Bengal,24 PARAGANAS NORTH,2011,AUTUMN,Rice,17719,46279,46.279
West Bengal,BARDHAMAN,2017,RABI,Potato,56914,1854161,1854.161
West Bengal,BARDHAMAN,2014,ANNUAL,Sugarcane,1070,86488,86.488
West Bengal,PURULIA,2013,WINTER,Rice,297872,738143,738.143
West Bengal,BANKURA,2011,RABI,Horse-gram,59,20,0.02
West Bengal,BARDHAMAN,2014,RABI,Peas & beans (Pulses),197,247,0.247
West Bengal,NADIA,2018,RABI,Other  Rabi pulses,80,53,0.053
West Bengal,MURSHIDABAD,2015,KHARIF,Mesta,99,960,0.96
West Bengal,MEDINIPUR EAST,2016,SUMMER,Rice,126808,438394,438.394
West Bengal,MURSHIDABAD,2016,RABI,Potato,11052,291666,291.666
West Bengal,NADIA,2014,SUMMER,Groundnut,2805,4754,4.754
West Bengal,BIRBHUM,2012,AUTUMN,Sesamum,8,5,0.005
West Bengal,MURSHIDABAD,2014,SUMMER,Groundnut,105,176,0.176
West Bengal,DINAJPUR UTTAR,2012,AUTUMN,Rice,2059,2999,2.999
West Bengal,MURSHIDABAD,2016,RABI,Linseed,98,41,0.041
West Bengal,DARJEELING,2010,KHARIF,Maize,14376,29409,29.409
West Bengal,NADIA,2017,KHARIF,Urad,13362,10317,10.317
West Bengal,PURULIA,2015,AUTUMN,Maize,5159,9162,9.162
West Bengal,MALDAH,2013,ANNUAL,Potato,3565,52674,52.674
West Bengal,MALDAH,2011,RABI,Masoor,4038,2990,2.99
West Bengal,MURSHIDABAD,2011,SUMMER,Rice,137322,475669,475.669
West Bengal,COOCHBEHAR,2017,KHARIF,Sannhamp,153,459,0.459
West Bengal,DINAJPUR UTTAR,2018,ANNUAL,Sugarcane,13,1331,1.331
West Bengal,HOOGHLY,2013,SUMMER,Maize,250,503,0.503
West Bengal,24 PARAGANAS NORTH,2009,KHARIF,Sunflower,1575,2021,2.021
West Bengal,PURULIA,2010,KHARIF,Other Kharif pulses,186,67,0.067
West Bengal,DARJEELING,2015,AUTUMN,Sesamum,16,7,0.007
West Bengal,PURULIA,2017,RABI,Arhar/Tur,107,240,0.24
West Bengal,MEDINIPUR WEST,2016,KHARIF,Sunflower,430,740,0.74
West Bengal,BANKURA,2015,SUMMER,Maize,134,344,0.344
West Bengal,24 PARAGANAS NORTH,2010,AUTUMN,Rice,18148,43726,43.726
West Bengal,BARDHAMAN,2012,RABI,Safflower,11,6,0.006
West Bengal,DINAJPUR UTTAR,2017,RABI,Maize,14000,73500,73.5
West Bengal,MURSHIDABAD,2010,RABI,Linseed,307,121,0.121
West Bengal,JALPAIGURI,2010,KHARIF,Jute,40146,505057,505.057
West Bengal,MEDINIPUR WEST,2016,KHARIF,Sunflower,430,740,0.74
West Bengal,DARJEELING,2016,RABI,Maize,60,188,0.188
West Bengal,BARDHAMAN,2012,RABI,Linseed,19,3,0.003
West Bengal,HOOGHLY,2015,RABI,Masoor,221,132,0.132
West Bengal,HOOGHLY,2009,RABI,Peas & beans (Pulses),554,414,0.414
West Bengal,24 PARAGANAS SOUTH,2009,RABI,Arhar/Tur,19,17,0.017
West Bengal,HOWRAH,2010,SUMMER,Rice,50910,133577,133.577
West Bengal,BANKURA,2018,AUTUMN,Sesamum,88,79,0.079
West Bengal,COOCHBEHAR,2019,RABI,Moong(Green Gram),228,179,0.179
West Bengal,24 PARAGANAS NORTH,2013,RABI,Rapeseed &Mustard,39652,37025,37.025
West Bengal,MALDAH,2015,KHARIF,Sunflower,191,134,0.134
West Bengal,HOOGHLY,2011,RABI,Horse-gram,1,1,0.001
West Bengal,DINAJPUR UTTAR,2014,KHARIF,Mesta,789,8150,8.15
West Bengal,COOCHBEHAR,2013,ANNUAL,Arecanut,2575,3200,3.2
West Bengal,PURULIA,2013,AUTUMN,Sesamum,291,158,0.158
West Bengal,PURULIA,2010,SUMMER,Moong(Green Gram),17,7,0.007
West Bengal,MEDINIPUR WEST,2014,KHARIF,Sunflower,79,51,0.051
West Bengal,HOOGHLY,2011,RABI,Wheat,1238,2661,2.661
West Bengal,MEDINIPUR EAST,2017,KHARIF,Sunflower,353,635,0.635
West Bengal,MALDAH,2012,AUTUMN,Rice,6181,11312,11.312
West Bengal,24 PARAGANAS NORTH,2019,SUMMER,Maize,132,343,0.343
West Bengal,BIRBHUM,2010,KHARIF,Urad,210,48,0.048
West Bengal,PURULIA,2018,RABI,Peas & beans (Pulses),12,17,0.017
West Bengal,PURULIA,2011,RABI,Arhar/Tur,1234,1024,1.024
West Bengal,BANKURA,2012,RABI,Linseed,115,17,0.017
West Bengal,MEDINIPUR WEST,2015,RABI,Safflower,285,205,0.205
West Bengal,MALDAH,2016,RABI,Wheat,43517,131848,131.848
West Bengal,DINAJPUR UTTAR,2013,KHARIF,Niger seed,75,29,0.029
West Bengal,BARDHAMAN,2014,SUMMER,Maize,190,399,0.399
West Bengal,HOOGHLY,2017,KHARIF,Urad,3,1,0.001
West Bengal,HOWRAH,2015,RABI,Rapeseed &Mustard,1489,1019,1.019
West Bengal,BARDHAMAN,2013,WINTER,Rice,417486,1170211,1170.211
West Bengal,MALDAH,2011,RABI,Peas & beans (Pulses),503,344,0.344
West Bengal,BARDHAMAN,2009,AUTUMN,Rice,17119,52128,52.128
West Bengal,MURSHIDABAD,2014,RABI,Gram,4368,4945,4.945
West Bengal,PURULIA,2013,ANNUAL,Potato,767,16512,16.512
West Bengal,HOWRAH,2009,KHARIF,Urad,1,1,0.001
West Bengal,24 PARAGANAS NORTH,2017,KHARIF,Sunflower,368,451,0.451
West Bengal,24 PARAGANAS NORTH,2017,KHARIF,Mesta,645,9339,9.339
West Bengal,MEDINIPUR WEST,2012,ANNUAL,Turmeric,1475,1789,1.789
West Bengal,MEDINIPUR WEST,2010,RABI,Horse-gram,855,457,0.457
West Bengal,NADIA,2017,KHARIF,Urad,13362,10317,10.317
West Bengal,BIRBHUM,2012,KHARIF,Jute,109,1821,1.821
West Bengal,MEDINIPUR WEST,2009,ANNUAL,Groundnut,9945,15967,15.967
West Bengal,MEDINIPUR WEST,2015,RABI,Moong(Green Gram),1165,746,0.746
West Bengal,24 PARAGANAS NORTH,2011,ANNUAL,Turmeric,1042,3407,3.407
West Bengal,MALDAH,2015,ANNUAL,Sugarcane,2234,220998,220.998
West Bengal,BANKURA,2016,KHARIF,Horse-gram,22,9,0.009
West Bengal,BIRBHUM,2018,RABI,Wheat,34576,99437,99.437
West Bengal,BIRBHUM,2016,RABI,Groundnut,7,10,0.01
West Bengal,NADIA,2013,SUMMER,Moong(Green Gram),1393,608,0.608
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Potato,7969,188767,188.767
West Bengal,COOCHBEHAR,2013,RABI,Arhar/Tur,22,17,0.017
West Bengal,MEDINIPUR EAST,2009,KHARIF,Jute,887,11743,11.743
West Bengal,HOOGHLY,2010,SUMMER,Rice,107679,289463,289.463
West Bengal,DINAJPUR DAKSHIN,2012,KHARIF,Dry ginger,137,179,0.179
West Bengal,JALPAIGURI,2012,KHARIF,Dry ginger,1356,3174,3.174
West Bengal,BARDHAMAN,2014,RABI,Safflower,2,1,0.001
West Bengal,HOWRAH,2012,KHARIF,Urad,5,5,0.005
West Bengal,HOWRAH,2019,RABI,Khesari,920,788,0.788
West Bengal,MURSHIDABAD,2010,RABI,Gram,10822,10502,10.502
West Bengal,MEDINIPUR WEST,2010,RABI,Wheat,12071,21026,21.026
West Bengal,MEDINIPUR EAST,2011,KHARIF,Jute,1494,26533,26.533
West Bengal,NADIA,2010,WINTER,Rice,111671,280791,280.791
West Bengal,NADIA,2017,ANNUAL,Tobacco,8,7,0.007
West Bengal,24 PARAGANAS NORTH,2019,SUMMER,Groundnut,2143,4622,4.622
West Bengal,24 PARAGANAS NORTH,2015,SUMMER,Rice,77633,261587,261.587
West Bengal,PURULIA,2011,RABI,Urad,129,74,0.074
West Bengal,PURULIA,2013,ANNUAL,Tobacco,7,2,0.002
West Bengal,BARDHAMAN,2010,RABI,Linseed,4,1,0.001
West Bengal,MURSHIDABAD,2019,AUTUMN,Maize,1699,10763,10.763
West Bengal,BIRBHUM,2017,KHARIF,Jute,321,6077,6.077
West Bengal,COOCHBEHAR,2011,KHARIF,Ragi,30,11,0.011
West Bengal,BANKURA,2018,RABI,Maize,43,143,0.143
West Bengal,JALPAIGURI,2019,RABI,Moong(Green Gram),132,154,0.154
West Bengal,BARDHAMAN,2019,RABI,Urad,110,99,0.099
West Bengal,BANKURA,2010,KHARIF,Small millets,357,380,0.38
West Bengal,DINAJPUR DAKSHIN,2011,KHARIF,Dry ginger,137,169,0.169
West Bengal,BANKURA,2010,RABI,Urad,10,5,0.005
West Bengal,MEDINIPUR EAST,2017,AUTUMN,Sesamum,10,4,0.004
West Bengal,BIRBHUM,2015,RABI,Gram,8163,10541,10.541
West Bengal,NADIA,2012,KHARIF,Sunflower,985,1519,1.519
West Bengal,BIRBHUM,2019,RABI,Other  Rabi pulses,95,28,0.028
West Bengal,24 PARAGANAS NORTH,2017,RABI,Safflower,80,87,0.087
West Bengal,MURSHIDABAD,2016,RABI,Peas & beans (Pulses),2005,1982,1.982
West Bengal,NADIA,2018,SUMMER,Rice,94331,351024,351.024
West Bengal,DARJEELING,2011,ANNUAL,Cardamom,2874,704,0.704
West Bengal,24 PARAGANAS NORTH,2010,RABI,Masoor,6751,4173,4.173
West Bengal,MURSHIDABAD,2012,KHARIF,Urad,8681,8536,8.536
West Bengal,BIRBHUM,2016,SUMMER,Maize,75,120,0.12
West Bengal,HOOGHLY,2012,RABI,Urad,30,23,0.023
West Bengal,JALPAIGURI,2018,RABI,Barley,8,11,0.011
West Bengal,HOOGHLY,2019,RABI,Rapeseed &Mustard,14084,12306,12.306
West Bengal,HOWRAH,2015,ANNUAL,Sugarcane,17,1380,1.38
West Bengal,24 PARAGANAS NORTH,2013,KHARIF,Dry ginger,347,748,0.748
West Bengal,24 PARAGANAS SOUTH,2018,ANNUAL,Sugarcane,27,2706,2.706
West Bengal,HOWRAH,2011,KHARIF,Jute,3845,70248,70.248
West Bengal,MEDINIPUR EAST,2010,RABI,Khesari,9942,11037,11.037
West Bengal,NADIA,2010,KHARIF,Jowar,10,6,0.006
West Bengal,PURULIA,2017,RABI,Groundnut,22,19,0.019
West Bengal,MURSHIDABAD,2014,RABI,Wheat,100123,284634,284.634
West Bengal,JALPAIGURI,2017,RABI,Barley,11,14,0.014
West Bengal,MALDAH,2012,RABI,Masoor,4010,3971,3.971
West Bengal,PURULIA,2013,RABI,Safflower,59,57,0.057
West Bengal,MALDAH,2012,ANNUAL,Dry chillies,2430,2658,2.658
West Bengal,MURSHIDABAD,2018,RABI,Rapeseed &Mustard,87179,95886,95.886
West Bengal,DINAJPUR DAKSHIN,2015,RABI,Masoor,83,50,0.05
West Bengal,BANKURA,2012,KHARIF,Moong(Green Gram),10,4,0.004
West Bengal,DINAJPUR DAKSHIN,2009,RABI,Masoor,107,58,0.058
West Bengal,BIRBHUM,2012,KHARIF,Groundnut,44,45,0.045
West Bengal,24 PARAGANAS SOUTH,2012,ANNUAL,Turmeric,648,2050,2.05
West Bengal,BIRBHUM,2018,RABI,Safflower,19,8,0.008
West Bengal,24 PARAGANAS SOUTH,2011,ANNUAL,Dry chillies,1235,1453,1.453
West Bengal,BARDHAMAN,2015,RABI,Peas & beans (Pulses),205,11,0.011
West Bengal,JALPAIGURI,2019,SUMMER,Rice,22779,59187,59.187
West Bengal,NADIA,2015,RABI,Barley,167,231,0.231
West Bengal,BIRBHUM,2010,SUMMER,Rice,48836,154942,154.942
West Bengal,NADIA,2012,RABI,Arhar/Tur,9,10,0.01
West Bengal,MEDINIPUR WEST,2011,RABI,Peas & beans (Pulses),7,4,0.004
West Bengal,24 PARAGANAS NORTH,2014,KHARIF,Urad,2394,1695,1.695
West Bengal,HOOGHLY,2017,AUTUMN,Rice,6089,15144,15.144
West Bengal,24 PARAGANAS NORTH,2019,WINTER,Rice,139767,401623,401.623
West Bengal,JALPAIGURI,2019,RABI,Potato,38063,1199861,1199.861
West Bengal,DARJEELING,2014,RABI,Small millets,520,830,0.83
West Bengal,24 PARAGANAS NORTH,2019,RABI,Masoor,7844,6962,6.962
West Bengal,DINAJPUR UTTAR,2013,SUMMER,Maize,15750,94894,94.894
West Bengal,24 PARAGANAS SOUTH,2017,RABI,Wheat,3388,9894,9.894
West Bengal,BARDHAMAN,2010,ANNUAL,Sannhamp,48,359,0.359
West Bengal,BANKURA,2019,KHARIF,Sannhamp,109,456,0.456
West Bengal,BIRBHUM,2009,WINTER,Rice,308737,855316,855.316
West Bengal,PURULIA,2012,WINTER,Sesamum,233,93,0.093
West Bengal,BIRBHUM,2019,RABI,Maize,35,33,0.033
West Bengal,DARJEELING,2015,RABI,Rapeseed &Mustard,229,194,0.194
West Bengal,HOOGHLY,2010,KHARIF,Maize,21,50,0.05
West Bengal,HOOGHLY,2017,RABI,Moong(Green Gram),43,32,0.032
West Bengal,24 PARAGANAS SOUTH,2010,RABI,Arhar/Tur,22,24,0.024
West Bengal,HOOGHLY,2010,ANNUAL,Arecanut,122,360,0.36
West Bengal,NADIA,2014,AUTUMN,Maize,1604,3302,3.302
West Bengal,BARDHAMAN,2012,SUMMER,Moong(Green Gram),27,25,0.025
West Bengal,HOWRAH,2011,RABI,Gram,2,1,0.001
West Bengal,MURSHIDABAD,2019,RABI,Masoor,16922,19369,19.369
West Bengal,BARDHAMAN,2009,ANNUAL,Groundnut,1810,3619,3.619
West Bengal,BIRBHUM,2018,RABI,Maize,9,8,0.008
West Bengal,BIRBHUM,2013,RABI,Horse-gram,177,73,0.073
West Bengal,DARJEELING,2019,AUTUMN,Rice,3910,8158,8.158
West Bengal,24 PARAGANAS NORTH,2016,RABI,Groundnut,80,84,0.084
West Bengal,MALDAH,2014,KHARIF,Jute,18231,307834,307.834
West Bengal,24 PARAGANAS SOUTH,2014,AUTUMN,Rice,3375,7686,7.686
West Bengal,MURSHIDABAD,2018,RABI,Wheat,104316,288334,288.334
West Bengal,NADIA,2013,RABI,Groundnut,3550,5332,5.332
West Bengal,PURULIA,2017,RABI,Arhar/Tur,107,240,0.24
West Bengal,BANKURA,2013,ANNUAL,Arecanut,34,28,0.028
West Bengal,DINAJPUR UTTAR,2016,SUMMER,Rice,62032,188790,188.79
West Bengal,MALDAH,2017,AUTUMN,Groundnut,5,3,0.003
West Bengal,24 PARAGANAS NORTH,2010,SUMMER,Moong(Green Gram),297,91,0.091
West Bengal,HOWRAH,2010,KHARIF,Jute,3321,61372,61.372
West Bengal,DINAJPUR UTTAR,2009,RABI,Linseed,1076,320,0.32
West Bengal,MEDINIPUR EAST,2013,AUTUMN,Rice,14820,4224,4.224
West Bengal,NADIA,2015,SUMMER,Moong(Green Gram),1196,763,0.763
West Bengal,MURSHIDABAD,2011,KHARIF,Urad,10329,6977,6.977
West Bengal,HOWRAH,2014,RABI,Khesari,194,203,0.203
